datetime,tempF,humidity,tempC,year,month,day,hour,minute,moisturecontent
2020-03-03T20:13:00Z,77.18,48.7,25.100000000000005,2020,3,3,20,13,9.2246227094146
2020-03-04T01:13:00Z,76.46,47.3,24.7,2020,3,4,1,13,8.760001672169373
2020-03-04T06:13:00Z,75.02,32.1,23.9,2020,3,4,6,13,5.682037757133577
2020-03-04T11:13:00Z,76.64,30.1,24.8,2020,3,4,11,13,5.606044247569175
2020-03-04T16:13:00Z,77.9,30,25.500000000000004,2020,3,4,16,13,5.811489233226779
2020-03-04T21:13:00Z,75.56,36.9,24.200000000000003,2020,3,4,21,13,6.643641136705693
2020-03-05T02:13:00Z,74.12,39.6,23.400000000000002,2020,3,5,2,13,6.813259687780924
2020-03-05T07:13:00Z,73.4,40.9,23.000000000000004,2020,3,5,7,13,6.878236873522252
2020-03-05T12:13:00Z,71.6,50.4,21.999999999999996,2020,3,5,12,13,8.00358337954538
2020-03-05T17:13:00Z,73.4,46.9,23.000000000000004,2020,3,5,17,13,7.887269177706446
2020-03-05T22:13:00Z,70.16,47.9,21.2,2020,3,5,22,13,7.263224640439804
2020-03-06T03:13:00Z,68.72,43.5,20.4,2020,3,6,3,13,6.2964752385040725
2020-03-06T08:13:00Z,70.88,42.4,21.599999999999998,2020,3,6,8,13,6.579690311116928
2020-03-06T13:13:00Z,72.5,34.7,22.5,2020,3,6,13,13,5.670972620883432
2020-03-06T18:13:00Z,72.32,34.5,22.4,2020,3,6,18,13,5.606040404091969
2020-03-06T23:13:00Z,68.9,32.2,20.500000000000004,2020,3,6,23,13,4.688071706486219
2020-03-07T04:13:00Z,69.08,30.7,20.6,2020,3,7,4,13,4.495778439890639
2020-03-07T09:13:00Z,69.26,31.1,20.700000000000003,2020,3,7,9,13,4.580923994611358
2020-03-07T14:13:00Z,69.44,33.2,20.8,2020,3,7,14,13,4.918752575225538
2020-03-07T19:13:00Z,70.34,31.2,21.300000000000004,2020,3,7,19,13,4.758421475678648
2020-03-08T00:13:00Z,69.08,31.9,20.6,2020,3,8,0,13,4.671509193241414
2020-03-08T06:13:00Z,68.36,33,20.2,2020,3,8,6,13,4.7212388174178
2020-03-08T11:13:00Z,67.64,34.2,19.8,2020,3,8,11,13,4.779823282730692
2020-03-08T16:13:00Z,70.7,34.1,21.500000000000004,2020,3,8,16,13,5.261208417952979
2020-03-08T21:13:00Z,71.42,34.5,21.900000000000002,2020,3,8,21,13,5.447188106773815
2020-03-09T02:13:00Z,70.16,34.7,21.2,2020,3,9,2,13,5.261667954556601
2020-03-09T07:13:00Z,68.72,35,20.4,2020,3,9,7,13,5.066129502244656
2020-03-09T12:13:00Z,71.6,44.4,21.999999999999996,2020,3,9,12,13,7.050775834361406
2020-03-09T17:13:00Z,75.56,44.7,24.200000000000003,2020,3,9,17,13,8.047988043651614
2020-03-09T22:13:00Z,74.3,45.1,23.5,2020,3,9,22,13,7.803833358457938
2020-03-10T03:13:00Z,74.48,48.1,23.600000000000005,2020,3,10,3,13,8.370401617826548
2020-03-10T08:13:00Z,75.02,50.9,23.9,2020,3,10,8,13,9.009835571280345
2020-03-10T13:13:00Z,74.3,53,23.5,2020,3,10,13,13,9.17080195118117
2020-03-10T18:13:00Z,74.84,52.5,23.800000000000004,2020,3,10,18,13,9.240475927908607
2020-03-10T23:13:00Z,73.76,53.8,23.200000000000003,2020,3,10,23,13,9.151513078205312
2020-03-11T04:13:00Z,73.22,54.4,22.900000000000002,2020,3,11,4,13,9.096439369788849
2020-03-11T09:13:00Z,74.3,54.1,23.5,2020,3,11,9,13,9.361139350167951
2020-03-11T14:13:00Z,75.92,52,24.400000000000002,2020,3,11,14,13,9.46878212501385
2020-03-11T19:13:00Z,74.48,48.4,23.600000000000005,2020,3,11,19,13,8.422607864923181
2020-03-12T00:13:00Z,74.12,49.8,23.400000000000002,2020,3,12,0,13,8.568190213421465
2020-03-12T05:13:00Z,73.22,48.1,22.900000000000002,2020,3,12,5,13,8.042991428066976
2020-03-12T10:13:00Z,73.4,49,23.000000000000004,2020,3,12,10,13,8.240430484170913
2020-03-12T15:13:00Z,74.66,59.7,23.7,2020,3,12,15,13,10.448246595759418
2020-03-12T20:13:00Z,75.56,63.1,24.200000000000003,2020,3,12,20,13,11.360806388241988
2020-03-13T01:13:00Z,75.56,63.9,24.200000000000003,2020,3,13,1,13,11.504841968441568
2020-03-13T06:13:00Z,75.56,63,24.200000000000003,2020,3,13,6,13,11.34280194071704
2020-03-13T11:13:00Z,76.82,61.1,24.9,2020,3,13,11,13,11.443959901063288
2020-03-13T16:13:00Z,78.08,58.9,25.6,2020,3,13,16,13,11.473962543175599
2020-03-13T21:13:00Z,76.1,58.3,24.499999999999996,2020,3,13,21,13,10.67608400534182
2020-03-14T02:13:00Z,73.58,47.7,23.1,2020,3,14,2,13,8.06773389086372
2020-03-14T07:13:00Z,72.32,42.8,22.4,2020,3,14,7,13,6.954739979569168
2020-03-14T12:13:00Z,70.7,33.7,21.500000000000004,2020,3,14,12,13,5.1994933631969324
2020-03-14T17:13:00Z,70.16,38.8,21.2,2020,3,14,17,13,5.8833635918385045
2020-03-14T22:13:00Z,70.34,44.3,21.300000000000004,2020,3,14,22,13,6.756348441428337
2020-03-15T03:13:00Z,70.16,51.7,21.2,2020,3,15,3,13,7.839430353042545
